Id,SalePrice
1614,136703.2196564502
1615,91761.84480181476
1616,75828.67954445421
1617,106467.77648062911
1618,132427.29930410953
1619,157347.06810073042
1620,190898.46354127955
1621,148434.92485134955
1622,156297.68350144336
1623,225486.86305316025
1624,209379.00839787535
1625,101043.06947369501
1626,180395.3263185462
1627,195307.66845184844
1628,256286.28647290682
1629,198455.61484061996
1630,268269.26719850977
1631,195188.44840978947
1632,192769.5277002398
1633,189514.55725788022
1634,195469.29453373235
1635,186097.39645919297
1636,180276.76554796007
1637,206201.86991644884
1638,208317.10076709627
1639,198676.0205324206
1640,249465.334529978
1641,191723.74180043978
1642,230695.06770792976
1643,219871.45234297658
1644,221371.04001178383
1645,207691.17674902198
1646,163062.80393938068
1647,163980.9976291624
1648,144324.20802073134
1649,146110.69091899414
1650,121882.3749229887
1651,142429.55114056543
1652,87209.4232888692
1653,93149.8466557283
1654,167437.1736021093
1655,147783.501379475
1656,162058.82112252107
1657,168639.24962290796
1658,168252.0573715656
1659,119380.45006597694
1660,172555.9304265501
1661,287497.85442804266
1662,279191.6249682079
1663,265827.000999558
1664,301095.19730765
1665,244516.92547071073
1666,256284.00118041597
1667,280549.7824200401
1668,248525.93779487628
1669,239900.3796791546
1670,246256.41481305612
1671,226953.17916590208
1672,275005.537366556
1673,258507.49688789062
1674,229161.0248140078
1675,205296.4514592525
1676,199116.22306684498
1677,199044.9465200617
1678,301059.5483387476
1679,275139.73258750397
1680,237405.55200717621
1681,210993.90592233697
1682,252429.57064806996
1683,193281.94977130042
1684,195890.66111902473
1685,203033.20376197807
1686,195366.75107902335
1687,199305.72415238013
1688,204795.75179000385
1689,204915.9691928276
1690,195573.5588008687
1691,184549.0534212389
1692,237092.05606401432
1693,182570.9323401968
1694,190246.73009612178
1695,189711.38604385173
1696,241537.43620535638
1697,189656.1476509506
1698,264939.4672187702
1699,251149.906068678
1700,217760.01646936964
1701,225908.98473141575
1702,223127.5162561098
1703,231439.6806755378
1704,240128.31987532298
1705,223167.9553668634
1706,288612.57007371634
1707,212005.95175619423
1708,203843.7854684973
1709,247320.3050953634
1710,219733.6922385979
1711,242869.02759421105
1712,242092.8566164847
1713,241256.941065846
1714,207066.80242512282
1715,197093.3071064474
1716,181106.78543103905
1717,168832.21458914503
1718,141197.40822529374
1719,210000.69225771725
1720,217930.4178019159
1721,168787.4868832773
1722,139789.72173876502
1723,169943.06474177842
1724,206458.98157291673
1725,217373.90583350207
1726,192129.23259937996
1727,170105.48156068195
1728,175822.75764237856
1729,176763.26261275867
1730,162588.81540560024
1731,121054.1581088365
1732,133158.46009012777
1733,112417.14763281494
1734,123681.34507442918
1735,136573.95578093082
1736,117955.2182739717
1737,272534.311610074
1738,220085.34009420406
1739,275360.96908270754
1740,234635.09461641219
1741,200927.27444831096
1742,176194.67534572538
1743,174382.87596163247
1744,254323.07000664808
1745,190366.94306837348
1746,221918.58302513487
1747,207851.19488366367
1748,234422.02353708632
1749,175837.89367226604
1750,132100.68269453477
1751,225787.822207595
1752,115289.1208857738
1753,162007.003900195
1754,190232.4287465301
1755,184400.0941265463
1756,129904.28262097202
1757,116996.39986164728
1758,166764.98438454606
1759,185708.54491877696
1760,170747.832868014
1761,154262.5421963581
1762,194621.243507992
1763,172740.48110060487
1764,110347.71044842317
1765,163639.17010037974
1766,172381.2475512065
1767,209034.79162648134
1768,134528.97355946177
1769,165789.15043311846
1770,150137.18809374957
1771,116586.90286948858
1772,130905.20263775904
1773,140812.20960038994
1774,152205.49782103067
1775,127804.78384352592
1776,121809.43299517361
1777,100291.79077279498
1778,139448.41356575955
1779,100276.20870127017
1780,172431.31123397127
1781,123136.41037880676
1782,105868.45536641823
1783,152652.17795875622
1784,102301.80528527196
1785,111176.24789821682
1786,182061.32782001095
1787,167606.07369025704
1788,63686.03122173436
1789,111531.10871116631
1790,83214.7456167019
1791,202732.25999303046
1792,147684.43372817244
1793,126638.13277863013
1794,158669.69172297418
1795,121901.6401914861
1796,161754.66545392852
1797,126366.19844955555
1798,119566.7202911349
1799,109054.89180383133
1800,128428.44651472615
1801,157426.44248802494
1802,155145.8858324492
1803,155912.03500395687
1804,144429.79363284167
1805,133225.53154640412
1806,131799.65420325636
1807,122510.04674504511
1808,129334.4385682419
1809,115679.0318985919
1810,140772.8969035328
1811,77632.93298632582
1812,77312.91989787901
1813,123590.6049286318
1814,87599.89468913665
1815,44483.402168880915
1816,85423.01064919657
1817,102122.72060972126
1818,139092.9439948257
1819,133456.52193118166
1820,43289.9528735308
1821,105704.8689293554
1822,139618.9946133634
1823,9424.01598383626
1824,143159.12199463462
1825,168134.4859270826
1826,90805.77168032015
1827,97366.85018004803
1828,141777.19034258742
1829,135569.3406460001
1830,135057.75578960404
1831,151298.66476014792
1832,78566.50209040917
1833,126346.00709372573
1834,124552.74768723268
1835,102133.9629831384
1836,120888.01325271279
1837,79049.08348921314
1838,95130.7561884413
1839,117373.73305268632
1840,144247.25879437197
1841,139497.88990811957
1842,93648.5541400048
1843,138262.34527227888
1844,158967.75243484555
1845,170294.88463011244
1846,148615.24680468696
1847,176209.1474610446
1848,31880.68306769803
1849,114761.29385270155
1850,113033.66480146954
1851,154370.94304542756
1852,141675.97760259546
1853,145649.8129326487
1854,159704.48636968667
1855,170613.18219413934
1856,208715.31377404323
1857,147699.99693693453
1858,147358.09554405324
1859,125357.31125550298
1860,149425.99227967486
1861,127988.59628783213
1862,280789.7774812444
1863,280408.6921375198
1864,280412.2927906653
1865,251469.21121479897
1866,255805.02589664748
1867,232870.39748611278
1868,247016.47682800144
1869,208593.9108632775
1870,204239.51323682535
1871,241968.53465809114
1872,200881.6486272663
1873,218592.35183127946
1874,157010.8435657448
1875,196103.52175331232
1876,203144.9383097298
1877,189638.75066438597
1878,205528.950843052
1879,136320.06726555573
1880,145350.0417167358
1881,223008.80966455955
1882,241401.80410606554
1883,188818.54928580183
1884,197803.33488254622
1885,213781.36751626013
1886,245461.48641866213
1887,203027.34392763535
1888,234330.30458454462
1889,193896.0560249004
1890,136013.88428452797
1891,151774.21549389348
1892,108173.74081113236
1893,122805.72964788787
1894,126616.17483778135
1895,150806.0001921577
1896,134073.5417125472
1897,95853.6444238429
1898,131558.41998986807
1899,159626.15422591614
1900,140022.51621059957
1901,155719.240278007
1902,130109.01041575382
1903,190320.34633947467
1904,140234.7918081861
1905,186479.79491504515
1906,176397.86896630796
1907,195703.9474359036
1908,119764.32475701673
1909,150970.82634181925
1910,141032.61954251048
1911,213540.7074118266
1912,264404.9252067469
1913,165818.48136028578
1914,52895.57510605035
1915,228071.6115195623
1916,25319.515370823443
1917,229997.6811164515
1918,147507.62000591494
1919,186819.55952450214
1920,180795.91113241808
1921,281026.91891857935
1922,239281.89578916458
1923,237082.5861541559
1924,207789.3389455136
1925,200922.56009756261
1926,272734.1196086183
1927,134332.45791084878
1928,169313.2810116196
1929,140500.79212483717
1930,150754.4641492176
1931,163240.51756709674
1932,151806.95939146867
1933,193656.9762574071
1934,186444.4419030971
1935,187402.2316786733
1936,195065.82083825488
1937,196466.22944518924
1938,181160.5714753098
1939,212757.37354399404
1940,177889.6818015899
1941,192586.46797537757
1942,177239.01335777552
1943,198065.41492411983
1944,287088.56371906213
1945,263755.28412167355
1946,147974.54388056928
1947,239409.9508104222
1948,168479.2306697159
1949,224518.78440458816
1950,185473.78098462988
1951,213738.60966326017
1952,203462.01786023704
1953,161680.35526861344
1954,213560.48573154816
1955,136316.96911824215
1956,278901.7998728887
1957,177381.0138495427
1958,244549.2885072478
1959,164814.3459781832
1960,134594.40723934816
1961,129932.29483977938
1962,87627.26639825967
1963,97174.5578148982
1964,108046.18663115264
1965,160076.10262651928
1966,147465.1663803528
1967,222737.87227382162
1968,294915.8045347864
1969,266675.731872038
1970,290138.45317797037
1971,310655.58912362996
1972,269656.4268420001
1973,245310.69218603242
1974,259260.3297823416
1975,280993.3060360984
1976,224239.16049342323
1977,267757.36839308636
1978,288184.35039934237
1979,238400.317870148
1980,198028.4578140839
1981,242427.8924872016
1982,196161.71272855857
1983,196161.71272855857
1984,174609.08353603026
1985,217252.25951002492
1986,202300.65961099905
1987,209085.24057761114
1988,197253.42942228122
1989,207070.31814861204
1990,220025.64648490842
1991,207303.93420726713
1992,215370.99321557535
1993,189732.68815267435
1994,228904.4717426733
1995,198769.3568625031
1996,223884.3224330491
1997,249795.82833566144
1998,246383.86912761815
1999,226479.4148561426
2000,267869.84043482924
2001,245945.53140083374
2002,230255.5456908245
2003,244974.6024598847
2004,241130.78322744742
2005,212945.81641697278
2006,203006.29877589317
2007,248045.34339509322
2008,195255.1961567623
2009,194051.8151830742
2010,196947.051947613
2011,145503.57944668736
2012,180133.02453585947
2013,179974.27105988236
2014,184370.65816226904
2015,191720.93827516306
2016,187806.08440267458
2017,185645.1909222135
2018,132023.36077545257
2019,148946.8858151189
2020,98051.32941676374
2021,114441.97478194535
2022,186178.07322296384
2023,174602.9232452449
2024,247312.31240225886
2025,277207.7483486021
2026,184497.22951911157
2027,169027.484623875
2028,171575.69267361402
2029,172833.61402495112
2030,221782.84396571387
2031,208645.11038361373
2032,213673.20389299188
2033,217656.1028862442
2034,167566.9949884126
2035,206016.47244278342
2036,177046.33970826026
2037,178392.07957611931
2038,241286.9635067857
2039,183657.57379635237
2040,246709.9886222002
2041,235175.18792218016
2042,216970.57697623223
2043,170867.11167916865
2044,176467.80612491793
2045,200067.1928396991
2046,157478.58756522485
2047,148846.44595063222
2048,145665.4336426407
2049,158479.3911394314
2050,168995.25456274184
2051,85497.34799067955
2052,127136.33143631183
2053,143342.8072107085
2054,102683.75923263142
2055,160324.05142238364
2056,173572.1646714504
2057,112276.99941703188
2058,212699.01574559952
2059,133925.39797439636
2060,166505.49129909137
2061,173797.63546767225
2062,119105.87159260781
2063,107343.10920579964
2064,135825.64622350712
2065,113342.6143342508
2066,183110.64558311994
2067,136286.8396451408
2068,156455.54642404895
2069,76634.62772122212
2070,118455.93803216238
2071,114597.39106727112
2072,164198.49853613088
2073,147208.64128655219
2074,185823.29903422366
2075,144836.22819776158
2076,124603.91889079567
2077,140605.49650321412
2078,117811.43542948388
2079,137732.11490696808
2080,115446.50454186229
2081,118881.58114935202
2082,136167.39358693967
2083,155359.14773066947
2084,115483.36864356464
2085,122992.20868980186
2086,134826.49850305938
2087,140310.2201352939
2088,103715.25452155573
2089,61630.659404965816
2090,118989.49863842549
2091,102372.78686043387
2092,150390.66821021168
2093,129232.40613779519
2094,104131.21589869261
2095,137050.57329741912
2096,82391.69066407438
2097,90955.84038507962
2098,147248.40293241013
2099,60472.45557402284
2100,80061.40933306096
2101,104528.38185782824
2102,120469.13347382424
2103,96199.83339514025
2104,140687.87588130822
2105,115689.03442886611
2106,56744.005628876155
2107,200807.7416942804
2108,107018.28743205196
2109,120897.03227240592
2110,129915.50725351786
2111,134178.64396177838
2112,152492.32805101294
2113,121662.31141543295
2114,118168.22175524896
2115,153444.1188741913
2116,129115.97847423889
2117,141683.78113943385
2118,125515.35754095158
2119,100424.18666843185
2120,132791.64040133194
2121,70055.17460593162
2122,111620.5760279987
2123,81041.05990738794
2124,168408.94765087776
2125,140500.29923396185
2126,150567.50768483384
2127,129789.38671084051
2128,135255.64402065938
2129,94937.42492977995
2130,121870.69226159435
2131,178145.07266746485
2132,120055.2752922955
2133,123365.76582970237
2134,119040.99655607343
2135,100628.5256259339
2136,50891.508802927565
2137,118946.07160775806
2138,140330.2536932677
2139,155138.54256969318
2140,140563.86335931811
2141,173924.28707475075
2142,127641.16577720363
2143,160814.21406889148
2144,86634.00359781063
2145,144255.618075456
2146,180548.43512932886
2147,170515.2063968198
2148,152847.29159889813
2149,167845.42737434525
2150,213291.37151544332
2151,123336.53694622638
2152,169522.40273262933
2153,163414.14437440364
2154,96373.84062589053
2155,145264.68278267048
2156,248143.95248603355
2157,208960.35839504143
2158,220399.57464298536
2159,224890.7611770921
2160,195267.4866303869
2161,237068.3206895343
2162,271197.5082659377
2163,256120.76717690658
2164,216704.11975044524
2165,213512.5617683744
2166,170806.87374911527
2167,210931.15266545257
2168,190588.7886756705
2169,188947.39728438435
2170,195486.7272486107
2171,163156.93691597367
2172,153225.72444438608
2173,178286.80934213987
2174,223301.48347708676
2175,232922.21148370975
2176,252388.65189398825
2177,237950.91811394226
2178,210698.51765613724
2179,139726.44044486503
2180,196159.33491784334
2181,191931.94123080885
2182,214146.6871205289
2183,195370.37211227557
2184,119092.33677098807
2185,154901.870320688
2186,143082.8978583566
2187,163684.0637172265
2188,178493.70675314544
2189,289454.3613822225
2190,67910.98170229909
2191,70493.07236532518
2192,77892.68141531455
2193,109817.48412605049
2194,99715.78096226556
2195,115799.54498186405
2196,137513.4255496161
2197,130994.4870739025
2198,161343.63296022825
2199,161491.94516367232
2200,125831.83055575285
2201,136324.30912357848
2202,158731.8428254756
2203,143931.5666296091
2204,184192.69270492368
2205,113500.26039175875
2206,128246.64828690235
2207,169063.1150554642
2208,231452.7424524133
2209,189252.319302456
2210,126142.74777050968
2211,110450.21605290705
2212,115541.1149235135
2213,99897.54052953469
2214,151409.54634478153
2215,108553.7607787298
2216,151735.87253569812
2217,57582.68781405431
2218,58766.684669173555
2219,66293.74470825121
2220,55520.183169570984
2221,228543.07115651597
2222,223628.19298372185
2223,243380.18329668883
2224,220676.96933768876
2225,125052.70019494323
2226,209155.9708140362
2227,201439.91619127663
2228,230654.16521214042
2229,230757.6005697227
2230,182708.9231369919
2231,213460.90334853064
2232,196180.473678492
2233,189701.1712212935
2234,217804.8225337253
2235,208683.85695954226
2236,240539.34013995808
2237,265875.46343824686
2238,184046.92060532607
2239,133755.01054020924
2240,163474.63764600526
2241,165587.67847339995
2242,137391.79027111852
2243,158128.33026178554
2244,134334.21476246417
2245,122355.020135005
2246,132865.82538579917
2247,118848.32024530089
2248,131237.86436583824
2249,131813.43051015353
2250,141574.7873791866
2251,78370.45705302455
2252,192150.81028104015
2253,191849.14916838543
2254,200420.8211057305
2255,196256.6086384689
2256,175466.56632744218
2257,232535.27203996945
2258,168253.80030157603
2259,194854.19229684677
2260,160754.75205364684
2261,173611.27781876735
2262,190646.2596250542
2263,276289.0522430935
2264,292069.4898097939
2265,176001.73122541537
2266,236114.7464672355
2267,272087.7084760822
2268,274006.30402546003
2269,163559.66073956527
2270,196092.01504779398
2271,204243.55160616012
2272,199103.0079046758
2273,171294.23938041274
2274,188850.10912796296
2275,174033.9469256841
2276,192127.38605730608
2277,192697.99220785545
2278,157859.21557305264
2279,125455.75523134507
2280,120786.61258624494
2281,174612.70213873172
2282,169177.1573273698
2283,99845.95879790792
2284,99658.68174487911
2285,145108.86970058805
2286,121351.10885185236
2287,257714.63563194056
2288,245875.7716672509
2289,276160.16002706625
2290,291996.44219398126
2291,268473.36413283995
2292,269842.7997613449
2293,299798.0971580199
2294,296233.0557936595
2295,285171.35452232556
2296,240496.7068618643
2297,262221.9187200661
2298,264462.1079303394
2299,294371.6395467408
2300,265373.33909338387
2301,244255.160632201
2302,215866.27311320696
2303,204965.66078503942
2304,215408.6507060125
2305,194810.62860867777
2306,192534.90310821263
2307,205196.19031781377
2308,210246.83022680786
2309,216026.2601535055
2310,197423.23262648843
2311,197214.52987156855
2312,190684.1041153716
2313,197580.8148115531
2314,181631.9800175717
2315,199416.50630182168
2316,218511.07755883108
2317,191240.3419300022
2318,191585.4935808233
2319,180874.7992903213
2320,188243.85807229253
2321,223096.52802482806
2322,206286.433786934
2323,180804.46782944305
2324,193739.67232070025
2325,222477.09558880748
2326,192106.21853866708
2327,216398.36414289684
2328,220624.64691990288
2329,198540.21433206368
2330,200041.5161445043
2331,261586.61835703533
2332,293186.8003272936
2333,253956.51341570728
2334,240723.24911216693
2335,225422.46372459782
2336,251888.1790660438
2337,199794.29423714452
2338,229127.94517387496
2339,213300.53585166857
2340,265158.71407784056
2341,222656.72714227135
2342,202649.5511310855
2343,221946.03884070832
2344,211725.29455150105
2345,212089.8194159055
2346,200425.4741839948
2347,201313.0292099549
2348,218501.99316930096
2349,202469.37568086642
2350,258863.01640211092
2351,235085.03695939016
2352,246930.9600484618
2353,273365.09587685764
2354,144554.49382574414
2355,144046.51784352353
2356,161267.7218544709
2357,192849.32308714697
2358,188143.996784542
2359,136102.0713778329
2360,124807.0977521555
2361,146579.91119794548
2362,235017.1008146014
2363,142951.7158220969
2364,178767.13435514644
2365,215878.68529026164
2366,182390.5112325009
2367,203437.52031330043
2368,220852.1975678485
2369,205344.19610157376
2370,182133.8347752774
2371,173654.82718480402
2372,194197.27564989403
2373,235107.34947777772
2374,255609.50215302035
2375,202741.7577376105
2376,238765.11980332946
2377,257787.12479757098
2378,147809.21431456506
2379,207896.974373081
2380,155900.78221942484
2381,158669.0431046309
2382,198367.38627401972
2383,209642.5536197871
2384,225469.7914879974
2385,162216.84235688276
2386,123830.7826874929
2387,137697.77287020092
2388,114205.2365354253
2389,137525.63479818497
2390,147964.27386408066
2391,143281.52877139347
2392,119136.17418633122
2393,162207.5828193985
2394,143072.10512606078
2395,211506.81169806048
2396,146596.0088637257
2397,199183.10453494638
2398,134381.8665753035
2399,51409.04534180905
2400,67977.80658939993
2401,130715.98131126654
2402,123690.78136056336
2403,161555.70726824505
2404,172406.25782232755
2405,160265.48231150303
2406,131587.37076373445
2407,116712.89001380792
2408,145406.98168738745
2409,138925.8861099258
2410,178602.6455332241
2411,107730.98271508841
2412,167875.30142813385
2413,122896.12387899915
2414,153090.10712580406
2415,143499.192796038
2416,121739.68833843991
2417,123743.49726473773
2418,135355.04435083875
2419,125328.1321052094
2420,119358.43073213659
2421,138713.78893656936
2422,111401.99631842668
2423,117744.4053542274
2424,173552.0297428195
2425,237496.6983885027
2426,146375.38926132768
2427,141038.45106974058
2428,179841.97887191665
2429,118463.1441106731
2430,127963.94185525551
2431,124502.1890799338
2432,138639.8324841475
2433,141052.0261428072
2434,126222.8469361309
2435,144314.28526923293
2436,93784.55839097127
2437,106404.29883554671
2438,125538.31517520733
2439,118854.00395703083
2440,114820.47277053329
2441,93891.84896495612
2442,113728.43037034152
2443,139961.08985270793
2444,137265.15153284674
2445,77740.61525724409
2446,140215.8876842647
2447,163904.42120751366
2448,128228.13570828084
2449,107463.0597594385
2450,163575.49941241182
2451,137189.744238195
2452,190229.20908760978
2453,82648.33100396977
2454,131818.11124436092
2455,142928.43040018715
2456,117500.11003432958
2457,129070.56500146328
2458,116633.85369843082
2459,95539.52035522042
2460,136623.31772920815
2461,119357.40485428693
2462,139222.85344563634
2463,111388.19630112825
2464,172951.3252129578
2465,135577.49932331545
2466,109780.79914962873
2467,137906.72164432425
2468,76910.28588137263
2469,66348.54607571755
2470,211132.8809225522
2471,181550.05605194252
2472,161302.9611929285
2473,106367.56344869011
2474,78273.65387309017
2475,213534.51424342394
2476,106444.01753597241
2477,110492.1735702483
2478,177199.30417063087
2479,110569.12898175023
2480,172773.6138564567
2481,123138.98819895578
2482,131141.84756341507
2483,118705.21114518004
2484,125725.48306678748
2485,123853.10056228121
2486,158986.5534105471
2487,227756.1479125172
2488,158697.85229287576
2489,157244.6363460417
2490,159026.11141914083
2491,102744.64728616038
2492,189073.83041555854
2493,179752.75624857075
2494,170625.8954716425
2495,116034.97962597664
2496,243317.27512453124
2497,147457.7311814041
2498,113392.91182420659
2499,92594.3954620799
2500,140693.20807859558
2501,122546.79247119417
2502,164497.64422721835
2503,110278.82107749907
2504,175443.09137405362
2505,212458.0243491684
2506,241622.29482003907
2507,250214.65022863122
2508,242182.67105736025
2509,212320.5206954116
2510,211821.20140026696
2511,182255.43906580168
2512,209215.05800113827
2513,198415.4351893589
2514,211424.98111525923
2515,155353.9448381702
2516,176486.8412608183
2517,157069.37424217607
2518,157466.31417814922
2519,223487.54270067997
2520,198301.48074867623
2521,188737.78620019555
2522,207929.6580134018
2523,143609.5675121555
2524,159575.88202424068
2525,157379.8467577505
2526,152000.47080980754
2527,128326.08381229453
2528,136699.60893981438
2529,131089.28749781102
2530,152467.61532761785
2531,219683.66310501355
2532,217977.20938730845
2533,192831.39358288422
2534,214648.29905933607
2535,242560.12723955978
2536,218838.1102453887
2537,203393.81919284957
2538,183503.90627105627
2539,185618.06905534677
2540,201614.857210499
2541,196846.34542195918
2542,184735.45607498195
2543,147329.65211900533
2544,135122.49649360497
2545,143945.08710612077
2546,138404.5867919647
2547,155061.01877814322
2548,161208.7849044802
2549,180671.4722665404
2550,445470.1786787249
2551,151932.7588427039
2552,139800.7004515645
2553,57945.48042611871
2554,94944.95079383953
2555,131760.69894078374
2556,103800.97014301852
2557,117831.74981109076
2558,164721.48033522838
2559,120424.23274784978
2560,157793.7486722006
2561,141520.9010199895
2562,134723.75834121136
2563,149564.00655683037
2564,168517.30069819465
2565,130492.72951734345
2566,173098.0180729609
2567,111642.9944819035
2568,171383.28951057745
2569,193435.21750463825
2570,128214.70747568179
2571,198666.7686511604
2572,150421.33258614317
2573,198650.59567067027
2574,246889.5828068941
2575,121788.4042307171
2576,122548.58474035095
2577,129960.96149374126
2578,87739.898018796
2579,50613.59948152932
2580,87234.62770869583
2581,114621.31514707813
2582,107333.72722722497
2583,218327.90391841298
2584,183845.702854319
2585,213064.25354461744
2586,199825.3626204934
2587,195667.3513996238
2588,134565.70271943416
2589,160818.43442422058
2590,202729.90140513796
2591,228828.37009885442
2592,209817.85238678334
2593,227258.25265656877
2594,181250.58729344374
2595,192023.3598055304
2596,251293.26479889592
2597,206295.8605267012
2598,262203.4010049673
2599,266211.9907126804
2600,153463.23720476916
2601,140051.68573705852
2602,88444.17786986683
2603,110418.76308939815
2604,89850.79462739639
2605,83380.81232277653
2606,159940.46557236882
2607,211710.91834260523
2608,202676.26564728003
2609,181436.32445886196
2610,118410.53730745381
2611,132817.9664493373
2612,164985.175888455
2613,140091.18073835364
2614,131209.39973547892
2615,144938.1230703385
2616,132872.64684625017
2617,194319.21192920418
2618,197255.30944987014
2619,206194.9416334089
2620,185459.5264009845
2621,195531.72653343854
2622,204952.90381363593
2623,230355.05565145938
2624,262415.48494077637
2625,235176.7912930725
2626,184417.7654191819
2627,162392.74771235138
2628,304560.8430908257
2629,335925.20910948655
2630,285197.7998053543
2631,278407.22656640457
2632,302240.84231919725
2633,238562.18720091088
2634,273916.8128795463
2635,176754.16474861838
2636,187266.12612832454
2637,176193.62269476242
2638,256807.47107395437
2639,204650.99929518392
2640,153936.5866839355
2641,117772.31522884453
2642,164946.42339234008
2643,108108.98818059918
2644,140043.9078155388
2645,101512.84732056619
2646,84936.72444176022
2647,91015.45066057215
2648,150300.00119514484
2649,166066.95365943015
2650,136155.24908865383
2651,161663.24794131028
2652,274468.227428135
2653,233217.86129902024
2654,229034.39518353133
2655,268726.3638175358
2656,255674.28784537222
2657,249339.81705796765
2658,254618.68001751485
2659,273562.82499915734
2660,270594.55365037546
2661,258938.1874893508
2662,254788.73757228022
2663,231231.4932084384
2664,214938.35171997687
2665,240095.84170822613
2666,225913.7006647787
2667,195824.9226105311
2668,182370.31445338717
2669,193784.58552144794
2670,259595.6561235201
2671,183614.5239610998
2672,205060.5487733006
2673,203120.42070735106
2674,189159.86549005378
2675,182005.1319084589
2676,209255.08893329557
2677,206904.03560752003
2678,241103.21168116014
2679,233147.8820128548
2680,240397.81066129263
2681,281515.6759677185
2682,268268.98629517574
2683,326220.8537083268
2684,255829.8159911367
2685,261629.86062365305
2686,231044.89060799964
2687,248663.6397025406
2688,195695.18998411507
2689,194448.01989773614
2690,297262.37419769564
2691,201152.36450209352
2692,138710.07243506098
2693,200584.16376671032
2694,143701.03242777288
2695,191408.1546468814
2696,185565.11729581002
2697,194218.53203386907
2698,184760.7245816635
2699,171162.5635760338
2700,164409.4485823724
2701,165122.29120075447
2702,118556.90612948849
2703,128133.94181165844
2704,160463.3165088289
2705,116123.6803501104
2706,123965.48605394922
2707,130599.44304331997
2708,126165.12712601153
2709,100588.31870733784
2710,131686.52068381105
2711,222086.4086518092
2712,287307.82009204244
2713,192999.04095173487
2714,164453.0903701475
2715,176709.87093197345
2716,163415.7334101263
2717,201672.44146690215
2718,220951.39566536294
2719,151543.85234392574
2720,160270.96468581678
2721,133598.55064091692
2722,166081.67822673242
2723,161087.11599919805
2724,139487.61020004866
2725,125240.09591601114
2726,148106.64485510555
2727,167655.64788471023
2728,176584.20267880708
2729,149345.408290982
2730,138141.98922618898
2731,121303.86009102128
2732,133937.30959927524
2733,180397.94874002226
2734,167214.34680232778
